outcome_type,family,tumor_type,endpoint,n,positive,negative,representations_retained,n_representations_retained,consensus_class,effect_TITAN,effect_GigaSSL,effect_ProvGigaPath,priority_score,TITAN_tss_random_metric,TITAN_tss_grouped_metric,TITAN_tss_status,TITAN_tss_near_chance_or_worse,matched_grouped_metric_TITAN,matched_grouped_metric_GigaSSL,matched_grouped_metric_ProvGigaPath,matched_grouped_retained_TITAN,matched_grouped_retained_GigaSSL,matched_grouped_retained_ProvGigaPath,sample_size_maturity,matched_tss_retention_class,internal_robustness_class,interpretation
continuous,thorsson,PAAD,B Cells Naive,149,,,None,0,no effect-threshold crossing,-0.111783495459836,-0.226409058631597,-0.148426346463121,-0.111783495459836,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PAAD,BCR Evenness,97,,,None,0,no effect-threshold crossing,-0.0860210633364391,-0.0477340183983461,-0.0878929343254711,-0.0477340183983461,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PAAD,BCR Richness,114,,,None,0,no effect-threshold crossing,0.0303958378555163,0.00242909609297437,-0.0345929181139566,0.0303958378555163,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PAAD,BCR Shannon,114,,,None,0,no effect-threshold crossing,-0.0823868808051331,-0.0711305504550646,0.0100613774557615,0.0100613774557615,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PAAD,CTA Score,148,,,None,0,no effect-threshold crossing,-0.212870406380821,-0.0585222173519722,-0.0799609562790091,-0.0585222173519722,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PAAD,Dendritic Cells Activated,149,,,None,0,no effect-threshold crossing,-0.0766847371276356,-0.148392652029564,-0.114749929586898,-0.0766847371276356,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PAAD,Dendritic Cells Resting,149,,,None,0,no effect-threshold crossing,-0.327045116963868,-0.169465348212535,-0.183361607343431,-0.169465348212535,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PAAD,Eosinophils,149,,,None,0,no effect-threshold crossing,-0.0851034991033501,-0.162071477705092,-0.127462442581226,-0.0851034991033501,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PAAD,Fraction Altered,181,,,TITAN,1,unique to TITAN,0.211737935204839,0.0674623593815368,0.0834037704787349,0.211737935204839,,,not evaluated in TITAN candidate TSS analysis,False,0.18476107073636,-0.0918096205062999,-0.069351034085595,False,False,False,True,no retention,R4: limited or cohort-structure-sensitive internal evidence,R4: limited or cohort-structure-sensitive internal evidence; internal TCGA prioritisation only; external validation required
continuous,thorsson,PAAD,Homologous Recombination Defects,163,,,None,0,no effect-threshold crossing,-0.0451811443925743,-0.0329876562856724,-0.0661403381572874,-0.0329876562856724,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PAAD,IFN-gamma Response,149,,,None,0,no effect-threshold crossing,-0.0994091921104705,-0.102222756370439,-0.117846690079038,-0.0994091921104705,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PAAD,Indel Neoantigens,110,,,None,0,no effect-threshold crossing,-0.125055302731917,-0.25048909731556,-0.00474628345287709,-0.00474628345287709,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PAAD,Intratumor Heterogeneity,163,,,None,0,no effect-threshold crossing,-0.0600138557602996,-0.259854827841797,-0.236854799260405,-0.0600138557602996,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PAAD,Leukocyte Fraction,181,,,None,0,no effect-threshold crossing,0.0783813297754761,0.0919000250987696,0.0325510445999659,0.0919000250987696,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PAAD,Lymphocyte Infiltration Signature Score,149,,,None,0,no effect-threshold crossing,-0.212448566294786,-0.114753372670997,-0.062384549763691,-0.062384549763691,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PAAD,Macrophage Regulation,149,,,None,0,no effect-threshold crossing,-0.0539677742106106,0.0935672913884987,-0.0507173686043425,0.0935672913884987,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PAAD,Macrophages M0,149,,,None,0,no effect-threshold crossing,-0.0711086389898303,-0.0714694744380353,-0.0338116355044964,-0.0338116355044964,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PAAD,Macrophages M1,149,,,None,0,no effect-threshold crossing,-0.168468190829885,-0.0287624094456969,0.00420279212395069,0.00420279212395069,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PAAD,Macrophages M2,149,,,None,0,no effect-threshold crossing,-0.106899481312988,-0.0517333835873302,-0.137748241748093,-0.0517333835873302,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PAAD,Mast Cells Activated,149,,,None,0,no effect-threshold crossing,-0.0807219834527555,-0.0735114015542235,-0.0447088870736962,-0.0447088870736962,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PAAD,Mast Cells Resting,149,,,None,0,no effect-threshold crossing,-0.202394674790519,0.0229663442048048,-0.0241632644073313,0.0229663442048048,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PAAD,Monocytes,149,,,None,0,no effect-threshold crossing,-0.0684248295395626,-0.0878477623218177,-0.21224798095952,-0.0684248295395626,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PAAD,NK Cells Activated,149,,,None,0,no effect-threshold crossing,-0.106641076273639,-0.10056484297481,-0.132961706134545,-0.10056484297481,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PAAD,NK Cells Resting,149,,,None,0,no effect-threshold crossing,-0.0231666901623868,-0.188366082965143,-0.0971649267660242,-0.0231666901623868,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PAAD,Neutrophils,149,,,None,0,no effect-threshold crossing,-0.0919872006068121,-0.0851074524979369,-0.129121025697535,-0.0851074524979369,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PAAD,Nonsilent Mutation Rate,181,,,None,0,no effect-threshold crossing,-0.051877717865936,-0.149284704872933,-0.125267144686825,-0.051877717865936,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PAAD,Number of Segments,181,,,None,0,no effect-threshold crossing,0.00150048973063799,-0.0528431248422625,-0.0919255008427837,0.00150048973063799,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PAAD,Plasma Cells,149,,,None,0,no effect-threshold crossing,-0.165805941381125,-0.118200193727025,-0.200705001119078,-0.118200193727025,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PAAD,Proliferation,149,,,None,0,no effect-threshold crossing,-0.0173899439560528,-0.048681745643387,-0.0769766674580075,-0.0173899439560528,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PAAD,SNV Neoantigens,159,,,None,0,no effect-threshold crossing,-0.104417780870714,-0.200189531663302,-0.0859850397372284,-0.0859850397372284,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PAAD,Silent Mutation Rate,181,,,None,0,no effect-threshold crossing,-0.073795383937487,-0.128460557114297,-0.118258809513783,-0.073795383937487,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PAAD,Stromal Fraction,163,,,None,0,no effect-threshold crossing,0.0265367740892357,-0.111939690093894,-0.125886982739668,0.0265367740892357,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PAAD,T Cells CD4 Memory Activated,149,,,None,0,no effect-threshold crossing,-0.27104914077466,-0.15981715185683,-0.206241074251202,-0.15981715185683,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PAAD,T Cells CD4 Memory Resting,149,,,None,0,no effect-threshold crossing,-0.0726192918176341,-0.100762665690544,-0.168963423738085,-0.0726192918176341,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PAAD,T Cells CD4 Naive,149,,,None,0,no effect-threshold crossing,-0.0709982291146631,-0.133730618836886,-0.167628334753476,-0.0709982291146631,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PAAD,T Cells CD8,149,,,None,0,no effect-threshold crossing,-0.20738593561873,-0.0627279528655791,-0.098576991926971,-0.0627279528655791,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PAAD,T Cells Follicular Helper,149,,,None,0,no effect-threshold crossing,-0.0453482066808442,-0.142604919892158,-0.279016051298199,-0.0453482066808442,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PAAD,T Cells Regulatory Tregs,149,,,None,0,no effect-threshold crossing,-0.1429852064994,-0.0232084695778116,-0.0452997848044439,-0.0232084695778116,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PAAD,T Cells gamma delta,149,,,None,0,no effect-threshold crossing,-0.146696173127435,-0.147188243394055,-0.135362207166298,-0.135362207166298,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PAAD,TCR Evenness,141,,,None,0,no effect-threshold crossing,-0.269008094568076,-0.187519514649106,-0.213900122638833,-0.187519514649106,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PAAD,TCR Richness,149,,,None,0,no effect-threshold crossing,-0.0724221753661423,-0.094164565874961,-0.03245264495335,-0.03245264495335,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PAAD,TCR Shannon,143,,,None,0,no effect-threshold crossing,-0.0343614691938896,-0.0363007364694519,-0.06212444018865,-0.0343614691938896,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PAAD,TGF-beta Response,149,,,None,0,no effect-threshold crossing,-0.0884292666743278,-0.104602628424713,-0.273684232687973,-0.0884292666743278,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PAAD,TIL Regional Fraction,169,,,GigaSSL+ProvGigaPath,2,retained by two,0.139878400331264,0.379191021105833,0.330568311352795,0.330568311352795,,,not evaluated in TITAN candidate TSS analysis,False,-0.0605905155188713,0.197157959036478,0.0365735085683617,False,False,False,True,no retention,R4: limited or cohort-structure-sensitive internal evidence,R4: limited or cohort-structure-sensitive internal evidence; internal TCGA prioritisation only; external validation required
continuous,thorsson,PAAD,Th1 Cells,149,,,None,0,no effect-threshold crossing,-0.108043233834665,-0.0236611597508531,-0.171067848575918,-0.0236611597508531,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PAAD,Th17 Cells,149,,,None,0,no effect-threshold crossing,0.0251424135766365,-0.0448427946207157,-0.195182516389483,0.0251424135766365,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PAAD,Th2 Cells,149,,,None,0,no effect-threshold crossing,-0.0420976108093409,-0.112493673365838,-0.201508451549394,-0.0420976108093409,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PAAD,Wound Healing,149,,,None,0,no effect-threshold crossing,0.0653528681738397,-0.169939116053697,-0.24081826693102,0.0653528681738397,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PCPG,Aneuploidy Score,157,,,None,0,no effect-threshold crossing,-0.113567135513118,0.0307613539828006,-0.0212987155024418,0.0307613539828006,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PCPG,B Cells Memory,175,,,None,0,no effect-threshold crossing,-0.0854817101493492,-0.0915708567563957,-0.135339999616662,-0.0854817101493492,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PCPG,B Cells Naive,175,,,None,0,no effect-threshold crossing,-0.0891203363687854,-0.119099799019195,-0.0722912594483098,-0.0722912594483098,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PCPG,CTA Score,175,,,None,0,no effect-threshold crossing,-0.0917216259918787,-0.0787760218417422,-0.0784757820798492,-0.0784757820798492,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PCPG,Dendritic Cells Activated,175,,,None,0,no effect-threshold crossing,-0.049287611127536,-0.0351923673345491,-0.0476595884972533,-0.0351923673345491,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PCPG,Dendritic Cells Resting,175,,,None,0,no effect-threshold crossing,-0.0994275776455629,-0.0852884993937368,-0.0918252630955325,-0.0852884993937368,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PCPG,Eosinophils,175,,,None,0,no effect-threshold crossing,-0.0588937691434452,-0.0435034640423115,-0.111877970062396,-0.0435034640423115,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PCPG,Fraction Altered,158,,,None,0,no effect-threshold crossing,-0.00587827454418499,-0.0631444054699208,-0.0633738770923855,-0.00587827454418499,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PCPG,Homologous Recombination Defects,157,,,None,0,no effect-threshold crossing,0.0745899702950537,0.0451888029309508,0.0200708664708156,0.0745899702950537,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PCPG,IFN-gamma Response,175,,,None,0,no effect-threshold crossing,0.0749908928880985,0.132245734649737,0.0898338459844632,0.132245734649737,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PCPG,Indel Neoantigens,58,,,None,0,no effect-threshold crossing,-0.174843649558212,-0.245473847585874,-0.491257332477571,-0.174843649558212,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PCPG,Intratumor Heterogeneity,157,,,None,0,no effect-threshold crossing,-0.0801322675941365,-0.00958517095848666,-0.0363208134818449,-0.00958517095848666,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PCPG,Leukocyte Fraction,175,,,None,0,no effect-threshold crossing,0.101914555850875,0.133109042586015,0.0768355072077527,0.133109042586015,0.263184371254075,0.157337943824074,fell below threshold under TSS grouping,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PCPG,Lymphocyte Infiltration Signature Score,175,,,None,0,no effect-threshold crossing,-0.000448766059589545,0.035587902330237,0.109357496557906,0.109357496557906,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PCPG,Macrophage Regulation,175,,,None,0,no effect-threshold crossing,0.198136035437398,0.0196999403752249,0.10864648909979,0.198136035437398,0.289199959225992,0.123273533988577,fell below threshold under TSS grouping,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PCPG,Macrophages M0,175,,,None,0,no effect-threshold crossing,-0.186303740395365,-0.0700724889871283,-0.0492444820292264,-0.0492444820292264,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PCPG,Macrophages M1,175,,,None,0,no effect-threshold crossing,-0.177245757544896,-0.132240120008259,-0.151645092638345,-0.132240120008259,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PCPG,Macrophages M2,175,,,None,0,no effect-threshold crossing,-0.0414667041980565,-0.0929392539956579,-0.11145112066241,-0.0414667041980565,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PCPG,Mast Cells Activated,175,,,None,0,no effect-threshold crossing,-0.11744356464539,-0.0688147124547904,0.00335538330236307,0.00335538330236307,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PCPG,Mast Cells Resting,175,,,None,0,no effect-threshold crossing,-0.0344387242226041,0.00759072453730481,0.00265758132812632,0.00759072453730481,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PCPG,Monocytes,175,,,None,0,no effect-threshold crossing,-0.251033370812929,-0.114414479545364,-0.280102074748514,-0.114414479545364,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PCPG,NK Cells Activated,175,,,None,0,no effect-threshold crossing,-0.0123574434157505,-0.013029666166005,0.00373238541954302,0.00373238541954302,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PCPG,NK Cells Resting,175,,,None,0,no effect-threshold crossing,-0.0730998529667639,0.00389145184387429,0.00493158846292863,0.00493158846292863,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PCPG,Neutrophils,175,,,None,0,no effect-threshold crossing,-0.158923857458503,-0.186569866136859,-0.134544152476217,-0.134544152476217,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PCPG,Nonsilent Mutation Rate,175,,,None,0,no effect-threshold crossing,0.0228696817240165,-0.125985587096522,-0.144377510970446,0.0228696817240165,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PCPG,Number of Segments,158,,,None,0,no effect-threshold crossing,-0.152337338723347,-0.180841227566489,-0.0286238171578952,-0.0286238171578952,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PCPG,Plasma Cells,175,,,None,0,no effect-threshold crossing,-0.0709819535887695,-0.163128384025486,-0.34307650971957,-0.0709819535887695,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PCPG,Proliferation,175,,,None,0,no effect-threshold crossing,-0.160037729915354,-0.0442927163491502,-0.0496973410123403,-0.0442927163491502,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PCPG,SNV Neoantigens,173,,,None,0,no effect-threshold crossing,-0.071166472509149,-0.144628088032476,-0.315072760879361,-0.071166472509149,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PCPG,Silent Mutation Rate,175,,,None,0,no effect-threshold crossing,0.0214120328781197,-0.0715200330581611,-0.0767255928002877,0.0214120328781197,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PCPG,Stromal Fraction,157,,,None,0,no effect-threshold crossing,0.138936466854829,0.00504568804717287,0.100090626811929,0.138936466854829,0.27391989206086,0.241118409929476,retained under TSS grouping,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
